geocode,variablename,year,rank,value,country,region,commonwealth
SUR,Health and Wellbeing,2010,125,50.41,Suriname,Latin America and Caribbean ,
SUR,Peace and Security,2010,86,65.33,Suriname,Latin America and Caribbean ,
SUR,Political Participation,2010,101,48.51,Suriname,Latin America and Caribbean ,
SUR,Civic Participation,2011,40,54.06,Suriname,Latin America and Caribbean ,
SUR,Education,2011,92,64.9,Suriname,Latin America and Caribbean ,
SUR,Employment and Opportunity,2011,118,48.25,Suriname,Latin America and Caribbean ,
SUR,Equality of Opportunity,2011,104,60.22,Suriname,Latin America and Caribbean ,
SUR,Health and Wellbeing,2011,125,51.1,Suriname,Latin America and Caribbean ,
SUR,Peace and Security,2011,82,65.54,Suriname,Latin America and Caribbean ,
SUR,Political Participation,2011,102,48.51,Suriname,Latin America and Caribbean ,
SUR,Civic Participation,2012,38,54.06,Suriname,Latin America and Caribbean ,
SUR,Education,2012,94,64.62,Suriname,Latin America and Caribbean ,
SUR,Employment and Opportunity,2012,122,48.24,Suriname,Latin America and Caribbean ,
SUR,Equality of Opportunity,2012,107,60.23,Suriname,Latin America and Caribbean ,
SUR,Health and Wellbeing,2012,125,51.82,Suriname,Latin America and Caribbean ,
SUR,Peace and Security,2012,81,66.55,Suriname,Latin America and Caribbean ,
SUR,Political Participation,2012,99,48.51,Suriname,Latin America and Caribbean ,
SUR,Civic Participation,2013,44,54.06,Suriname,Latin America and Caribbean ,
SUR,Education,2013,92,65.15,Suriname,Latin America and Caribbean ,
SUR,Employment and Opportunity,2013,124,48.11,Suriname,Latin America and Caribbean ,
SUR,Equality of Opportunity,2013,108,61.32,Suriname,Latin America and Caribbean ,
SUR,Health and Wellbeing,2013,125,52.9,Suriname,Latin America and Caribbean ,
SUR,Peace and Security,2013,87,67.06,Suriname,Latin America and Caribbean ,
SUR,Political Participation,2013,101,48.51,Suriname,Latin America and Caribbean ,
SUR,Civic Participation,2014,51,54.06,Suriname,Latin America and Caribbean ,
SUR,Education,2014,93,65.33,Suriname,Latin America and Caribbean ,
SUR,Employment and Opportunity,2014,112,50.42,Suriname,Latin America and Caribbean ,
SUR,Equality of Opportunity,2014,109,60.57,Suriname,Latin America and Caribbean ,
SUR,Health and Wellbeing,2014,127,53.9,Suriname,Latin America and Caribbean ,
SUR,Peace and Security,2014,85,67.99,Suriname,Latin America and Caribbean ,
SUR,Political Participation,2014,101,48.51,Suriname,Latin America and Caribbean ,
SUR,Civic Participation,2015,58,54.06,Suriname,Latin America and Caribbean ,
SUR,Education,2015,90,66.23,Suriname,Latin America and Caribbean ,
SUR,Employment and Opportunity,2015,109,51.93,Suriname,Latin America and Caribbean ,
SUR,Equality of Opportunity,2015,111,60.73,Suriname,Latin America and Caribbean ,
SUR,Health and Wellbeing,2015,126,54.38,Suriname,Latin America and Caribbean ,
SUR,Peace and Security,2015,80,68.77,Suriname,Latin America and Caribbean ,
SUR,Political Participation,2015,102,48.51,Suriname,Latin America and Caribbean ,
SUR,Civic Participation,2016,55,54.06,Suriname,Latin America and Caribbean ,
SUR,Education,2016,87,66.74,Suriname,Latin America and Caribbean ,
SUR,Employment and Opportunity,2016,108,51.97,Suriname,Latin America and Caribbean ,
SUR,Equality of Opportunity,2016,112,60.9,Suriname,Latin America and Caribbean ,
SUR,Health and Wellbeing,2016,127,54.5,Suriname,Latin America and Caribbean ,
SUR,Peace and Security,2016,80,68.92,Suriname,Latin America and Caribbean ,
SUR,Political Participation,2016,98,48.51,Suriname,Latin America and Caribbean ,
SUR,Civic Participation,2017,59,54.06,Suriname,Latin America and Caribbean ,
SUR,Education,2017,85,67.25,Suriname,Latin America and Caribbean ,
SUR,Employment and Opportunity,2017,109,51.87,Suriname,Latin America and Caribbean ,
SUR,Equality of Opportunity,2017,111,61.07,Suriname,Latin America and Caribbean ,
SUR,Health and Wellbeing,2017,129,53.95,Suriname,Latin America and Caribbean ,
SUR,Peace and Security,2017,87,68.42,Suriname,Latin America and Caribbean ,
SUR,Political Participation,2017,96,48.51,Suriname,Latin America and Caribbean ,
SUR,Civic Participation,2018,48,54.06,Suriname,Latin America and Caribbean ,
SUR,Education,2018,84,67.75,Suriname,Latin America and Caribbean ,
SUR,Employment and Opportunity,2018,111,51.02,Suriname,Latin America and Caribbean ,
SUR,Equality of Opportunity,2018,108,61.24,Suriname,Latin America and Caribbean ,
SUR,Health and Wellbeing,2018,131,53.95,Suriname,Latin America and Caribbean ,
SUR,Peace and Security,2018,86,68.42,Suriname,Latin America and Caribbean ,
SUR,Political Participation,2018,101,48.51,Suriname,Latin America and Caribbean ,
SVK,Civic Participation,2010,136,27.02,Slovakia,Europe and Central Asia,
SVK,Education,2010,23,86.43,Slovakia,Europe and Central Asia,
SVK,Employment and Opportunity,2010,57,61.95,Slovakia,Europe and Central Asia,
SVK,Equality of Opportunity,2010,50,77.93,Slovakia,Europe and Central Asia,
SVK,Health and Wellbeing,2010,27,87.19,Slovakia,Europe and Central Asia,
SVK,Peace and Security,2010,18,89.61,Slovakia,Europe and Central Asia,
SVK,Political Participation,2010,96,50.03,Slovakia,Europe and Central Asia,
SVK,Civic Participation,2011,109,34.45,Slovakia,Europe and Central Asia,
SVK,Education,2011,23,86.49,Slovakia,Europe and Central Asia,
SVK,Employment and Opportunity,2011,56,62.24,Slovakia,Europe and Central Asia,
SVK,Equality of Opportunity,2011,36,80.93,Slovakia,Europe and Central Asia,
SVK,Health and Wellbeing,2011,32,86.11,Slovakia,Europe and Central Asia,
SVK,Peace and Security,2011,19,88.85,Slovakia,Europe and Central Asia,
SVK,Political Participation,2011,93,50.48,Slovakia,Europe and Central Asia,
SVK,Civic Participation,2012,119,34.19,Slovakia,Europe and Central Asia,
SVK,Education,2012,23,86.48,Slovakia,Europe and Central Asia,
SVK,Employment and Opportunity,2012,60,60.44,Slovakia,Europe and Central Asia,
SVK,Equality of Opportunity,2012,61,77.28,Slovakia,Europe and Central Asia,
SVK,Health and Wellbeing,2012,27,87.28,Slovakia,Europe and Central Asia,
SVK,Peace and Security,2012,22,89.25,Slovakia,Europe and Central Asia,
SVK,Political Participation,2012,91,50.92,Slovakia,Europe and Central Asia,
SVK,Civic Participation,2013,129,33.78,Slovakia,Europe and Central Asia,
SVK,Education,2013,27,86.2,Slovakia,Europe and Central Asia,
SVK,Employment and Opportunity,2013,67,59.15,Slovakia,Europe and Central Asia,
SVK,Equality of Opportunity,2013,22,83.48,Slovakia,Europe and Central Asia,
SVK,Health and Wellbeing,2013,26,88.14,Slovakia,Europe and Central Asia,
SVK,Peace and Security,2013,24,89.26,Slovakia,Europe and Central Asia,
SVK,Political Participation,2013,86,52.7,Slovakia,Europe and Central Asia,
SVK,Civic Participation,2014,125,32.45,Slovakia,Europe and Central Asia,
SVK,Education,2014,27,86.18,Slovakia,Europe and Central Asia,
SVK,Employment and Opportunity,2014,65,60.21,Slovakia,Europe and Central Asia,
SVK,Equality of Opportunity,2014,45,79.19,Slovakia,Europe and Central Asia,
SVK,Health and Wellbeing,2014,28,88.17,Slovakia,Europe and Central Asia,
SVK,Peace and Security,2014,21,90.29,Slovakia,Europe and Central Asia,
SVK,Political Participation,2014,102,48.25,Slovakia,Europe and Central Asia,
SVK,Civic Participation,2015,152,26.09,Slovakia,Europe and Central Asia,
SVK,Education,2015,27,86.23,Slovakia,Europe and Central Asia,
SVK,Employment and Opportunity,2015,61,62.05,Slovakia,Europe and Central Asia,
SVK,Equality of Opportunity,2015,30,82.4,Slovakia,Europe and Central Asia,
SVK,Health and Wellbeing,2015,30,88.09,Slovakia,Europe and Central Asia,
SVK,Peace and Security,2015,27,90.18,Slovakia,Europe and Central Asia,
SVK,Political Participation,2015,116,43.81,Slovakia,Europe and Central Asia,
SVK,Civic Participation,2016,139,34.03,Slovakia,Europe and Central Asia,
SVK,Education,2016,27,86.27,Slovakia,Europe and Central Asia,
SVK,Employment and Opportunity,2016,53,66.36,Slovakia,Europe and Central Asia,
SVK,Equality of Opportunity,2016,41,80.67,Slovakia,Europe and Central Asia,
SVK,Health and Wellbeing,2016,24,89.12,Slovakia,Europe and Central Asia,
SVK,Peace and Security,2016,23,90.36,Slovakia,Europe and Central Asia,
SVK,Political Participation,2016,95,49.14,Slovakia,Europe and Central Asia,
SVK,Civic Participation,2017,133,35.56,Slovakia,Europe and Central Asia,
SVK,Education,2017,28,86.24,Slovakia,Europe and Central Asia,
SVK,Employment and Opportunity,2017,47,69.12,Slovakia,Europe and Central Asia,
SVK,Equality of Opportunity,2017,25,83.9,Slovakia,Europe and Central Asia,
SVK,Health and Wellbeing,2017,24,88.92,Slovakia,Europe and Central Asia,
SVK,Peace and Security,2017,28,89.64,Slovakia,Europe and Central Asia,
SVK,Political Participation,2017,94,50.03,Slovakia,Europe and Central Asia,
SVK,Civic Participation,2018,129,34.83,Slovakia,Europe and Central Asia,
SVK,Education,2018,28,86.24,Slovakia,Europe and Central Asia,
SVK,Employment and Opportunity,2018,46,71.04,Slovakia,Europe and Central Asia,
SVK,Equality of Opportunity,2018,9,89.96,Slovakia,Europe and Central Asia,
SVK,Health and Wellbeing,2018,28,88.92,Slovakia,Europe and Central Asia,
SVK,Peace and Security,2018,24,90.15,Slovakia,Europe and Central Asia,
SVK,Political Participation,2018,83,55.37,Slovakia,Europe and Central Asia,
SVN,Civic Participation,2010,16,62.6,Slovenia,Europe and Central Asia,
SVN,Education,2010,18,87.56,Slovenia,Europe and Central Asia,
SVN,Employment and Opportunity,2010,9,86.68,Slovenia,Europe and Central Asia,
SVN,Equality of Opportunity,2010,44,79.65,Slovenia,Europe and Central Asia,
SVN,Health and Wellbeing,2010,29,86.72,Slovenia,Europe and Central Asia,
SVN,Peace and Security,2010,7,93.45,Slovenia,Europe and Central Asia,
SVN,Political Participation,2010,43,66.67,Slovenia,Europe and Central Asia,
SVN,Civic Participation,2011,33,56.34,Slovenia,Europe and Central Asia,
SVN,Education,2011,18,87.55,Slovenia,Europe and Central Asia,
SVN,Employment and Opportunity,2011,9,86.21,Slovenia,Europe and Central Asia,
SVN,Equality of Opportunity,2011,25,81.99,Slovenia,Europe and Central Asia,
SVN,Health and Wellbeing,2011,26,87.66,Slovenia,Europe and Central Asia,
SVN,Peace and Security,2011,7,93.63,Slovenia,Europe and Central Asia,
SVN,Political Participation,2011,70,59.56,Slovenia,Europe and Central Asia,
SVN,Civic Participation,2012,23,58.86,Slovenia,Europe and Central Asia,
SVN,Education,2012,19,87.47,Slovenia,Europe and Central Asia,
SVN,Employment and Opportunity,2012,15,81.61,Slovenia,Europe and Central Asia,
SVN,Equality of Opportunity,2012,7,88.18,Slovenia,Europe and Central Asia,
SVN,Health and Wellbeing,2012,31,86.39,Slovenia,Europe and Central Asia,
SVN,Peace and Security,2012,8,93.2,Slovenia,Europe and Central Asia,
SVN,Political Participation,2012,110,45.78,Slovenia,Europe and Central Asia,
SVN,Civic Participation,2013,33,57.31,Slovenia,Europe and Central Asia,
SVN,Education,2013,13,89.48,Slovenia,Europe and Central Asia,
SVN,Employment and Opportunity,2013,17,80.71,Slovenia,Europe and Central Asia,
SVN,Equality of Opportunity,2013,41,78.94,Slovenia,Europe and Central Asia,
SVN,Health and Wellbeing,2013,33,86.54,Slovenia,Europe and Central Asia,
SVN,Peace and Security,2013,8,93.45,Slovenia,Europe and Central Asia,
SVN,Political Participation,2013,102,48.44,Slovenia,Europe and Central Asia,
SVN,Civic Participation,2014,29,62.08,Slovenia,Europe and Central Asia,
SVN,Education,2014,14,89.38,Slovenia,Europe and Central Asia,
SVN,Employment and Opportunity,2014,18,80.79,Slovenia,Europe and Central Asia,
SVN,Equality of Opportunity,2014,37,81.48,Slovenia,Europe and Central Asia,
SVN,Health and Wellbeing,2014,21,89.17,Slovenia,Europe and Central Asia,
SVN,Peace and Security,2014,10,94.16,Slovenia,Europe and Central Asia,
SVN,Political Participation,2014,87,53.78,Slovenia,Europe and Central Asia,
SVN,Civic Participation,2015,16,67.08,Slovenia,Europe and Central Asia,
SVN,Education,2015,15,89.36,Slovenia,Europe and Central Asia,
SVN,Employment and Opportunity,2015,14,83.18,Slovenia,Europe and Central Asia,
SVN,Equality of Opportunity,2015,52,78.88,Slovenia,Europe and Central Asia,
SVN,Health and Wellbeing,2015,33,87.34,Slovenia,Europe and Central Asia,
SVN,Peace and Security,2015,7,94.77,Slovenia,Europe and Central Asia,
SVN,Political Participation,2015,95,50.22,Slovenia,Europe and Central Asia,
SVN,Civic Participation,2016,35,59.27,Slovenia,Europe and Central Asia,
SVN,Education,2016,12,90.25,Slovenia,Europe and Central Asia,
SVN,Employment and Opportunity,2016,11,85.51,Slovenia,Europe and Central Asia,
SVN,Equality of Opportunity,2016,7,89.98,Slovenia,Europe and Central Asia,
SVN,Health and Wellbeing,2016,44,86.64,Slovenia,Europe and Central Asia,
SVN,Peace and Security,2016,6,95.19,Slovenia,Europe and Central Asia,
SVN,Political Participation,2016,117,43.11,Slovenia,Europe and Central Asia,
SVN,Civic Participation,2017,39,59.27,Slovenia,Europe and Central Asia,
SVN,Education,2017,12,90.19,Slovenia,Europe and Central Asia,
SVN,Employment and Opportunity,2017,7,89.26,Slovenia,Europe and Central Asia,
SVN,Equality of Opportunity,2017,26,83.62,Slovenia,Europe and Central Asia,
SVN,Health and Wellbeing,2017,43,86.63,Slovenia,Europe and Central Asia,
SVN,Peace and Security,2017,7,94.91,Slovenia,Europe and Central Asia,
SVN,Political Participation,2017,111,43.11,Slovenia,Europe and Central Asia,
SVN,Civic Participation,2018,28,59.27,Slovenia,Europe and Central Asia,
SVN,Education,2018,12,90.19,Slovenia,Europe and Central Asia,
SVN,Employment and Opportunity,2018,8,89.67,Slovenia,Europe and Central Asia,
SVN,Equality of Opportunity,2018,24,83.87,Slovenia,Europe and Central Asia,
SVN,Health and Wellbeing,2018,43,86.63,Slovenia,Europe and Central Asia,
SVN,Peace and Security,2018,6,95.16,Slovenia,Europe and Central Asia,
SVN,Political Participation,2018,112,43.11,Slovenia,Europe and Central Asia,
SWE,Civic Participation,2010,54,48.61,Sweden,Europe and Central Asia,
SWE,Education,2010,26,86.12,Sweden,Europe and Central Asia,
SWE,Employment and Opportunity,2010,16,80.93,Sweden,Europe and Central Asia,
SWE,Equality of Opportunity,2010,53,77.81,Sweden,Europe and Central Asia,
SWE,Health and Wellbeing,2010,34,86.16,Sweden,Europe and Central Asia,
SWE,Peace and Security,2010,10,91.97,Sweden,Europe and Central Asia,
SWE,Political Participation,2010,30,71.11,Sweden,Europe and Central Asia,
SWE,Civic Participation,2011,52,50.72,Sweden,Europe and Central Asia,
SWE,Education,2011,26,85.94,Sweden,Europe and Central Asia,
SWE,Employment and Opportunity,2011,15,82,Sweden,Europe and Central Asia,
SWE,Equality of Opportunity,2011,58,77,Sweden,Europe and Central Asia,
SWE,Health and Wellbeing,2011,34,85.93,Sweden,Europe and Central Asia,
SWE,Peace and Security,2011,5,94.48,Sweden,Europe and Central Asia,
SWE,Political Participation,2011,24,74.22,Sweden,Europe and Central Asia,
SWE,Civic Participation,2012,65,47.57,Sweden,Europe and Central Asia,
SWE,Education,2012,26,86.12,Sweden,Europe and Central Asia,
SWE,Employment and Opportunity,2012,16,81.56,Sweden,Europe and Central Asia,
SWE,Equality of Opportunity,2012,23,83.93,Sweden,Europe and Central Asia,
SWE,Health and Wellbeing,2012,35,85.61,Sweden,Europe and Central Asia,
SWE,Peace and Security,2012,11,92.21,Sweden,Europe and Central Asia,
SWE,Political Participation,2012,18,77.33,Sweden,Europe and Central Asia,
SWE,Civic Participation,2013,58,50.71,Sweden,Europe and Central Asia,
SWE,Education,2013,7,90.93,Sweden,Europe and Central Asia,
SWE,Employment and Opportunity,2013,15,82.12,Sweden,Europe and Central Asia,
SWE,Equality of Opportunity,2013,46,77.45,Sweden,Europe and Central Asia,
SWE,Health and Wellbeing,2013,45,85.05,Sweden,Europe and Central Asia,
SWE,Peace and Security,2013,5,94.41,Sweden,Europe and Central Asia,
SWE,Political Participation,2013,18,77.33,Sweden,Europe and Central Asia,
SWE,Civic Participation,2014,56,52.95,Sweden,Europe and Central Asia,
SWE,Education,2014,6,91.63,Sweden,Europe and Central Asia,
SWE,Employment and Opportunity,2014,12,82.87,Sweden,Europe and Central Asia,
SWE,Equality of Opportunity,2014,68,75.46,Sweden,Europe and Central Asia,
SWE,Health and Wellbeing,2014,45,84.76,Sweden,Europe and Central Asia,
SWE,Peace and Security,2014,6,95.44,Sweden,Europe and Central Asia,
SWE,Political Participation,2014,22,77.33,Sweden,Europe and Central Asia,
SWE,Civic Participation,2015,44,58.27,Sweden,Europe and Central Asia,
SWE,Education,2015,6,92.81,Sweden,Europe and Central Asia,
SWE,Employment and Opportunity,2015,11,84.43,Sweden,Europe and Central Asia,
SWE,Equality of Opportunity,2015,48,79.65,Sweden,Europe and Central Asia,
SWE,Health and Wellbeing,2015,49,83.93,Sweden,Europe and Central Asia,
SWE,Peace and Security,2015,12,93.02,Sweden,Europe and Central Asia,
SWE,Political Participation,2015,23,76.44,Sweden,Europe and Central Asia,
SWE,Civic Participation,2016,84,45.55,Sweden,Europe and Central Asia,
SWE,Education,2016,5,93.52,Sweden,Europe and Central Asia,
SWE,Employment and Opportunity,2016,13,85.35,Sweden,Europe and Central Asia,
SWE,Equality of Opportunity,2016,82,72.76,Sweden,Europe and Central Asia,
SWE,Health and Wellbeing,2016,47,84.28,Sweden,Europe and Central Asia,
SWE,Peace and Security,2016,7,94.75,Sweden,Europe and Central Asia,
SWE,Political Participation,2016,34,71.11,Sweden,Europe and Central Asia,
SWE,Civic Participation,2017,65,52.34,Sweden,Europe and Central Asia,
SWE,Education,2017,3,94.78,Sweden,Europe and Central Asia,
SWE,Employment and Opportunity,2017,13,86.11,Sweden,Europe and Central Asia,
SWE,Equality of Opportunity,2017,59,76.63,Sweden,Europe and Central Asia,
SWE,Health and Wellbeing,2017,48,84.6,Sweden,Europe and Central Asia,
SWE,Peace and Security,2017,7,94.91,Sweden,Europe and Central Asia,
SWE,Political Participation,2017,40,68.44,Sweden,Europe and Central Asia,
SWE,Civic Participation,2018,83,45.59,Sweden,Europe and Central Asia,
SWE,Education,2018,3,94.78,Sweden,Europe and Central Asia,
SWE,Employment and Opportunity,2018,14,86.54,Sweden,Europe and Central Asia,
SWE,Equality of Opportunity,2018,41,79.49,Sweden,Europe and Central Asia,
SWE,Health and Wellbeing,2018,48,84.83,Sweden,Europe and Central Asia,
SWE,Peace and Security,2018,11,94.3,Sweden,Europe and Central Asia,
SWE,Political Participation,2018,59,62.22,Sweden,Europe and Central Asia,
SWZ,Civic Participation,2010,74,43.07,Eswatini,Sub-Saharan Africa ,1
SWZ,Education,2010,106,51.62,Eswatini,Sub-Saharan Africa ,1
SWZ,Employment and Opportunity,2010,159,24.54,Eswatini,Sub-Saharan Africa ,1
SWZ,Equality of Opportunity,2010,48,78.12,Eswatini,Sub-Saharan Africa ,1
SWZ,Health and Wellbeing,2010,159,6.85,Eswatini,Sub-Saharan Africa ,1
SWZ,Peace and Security,2010,109,52.6,Eswatini,Sub-Saharan Africa ,1
SWZ,Political Participation,2010,59,62.48,Eswatini,Sub-Saharan Africa ,1
SWZ,Civic Participation,2011,74,43.07,Eswatini,Sub-Saharan Africa ,1
SWZ,Education,2011,106,52.38,Eswatini,Sub-Saharan Africa ,1
SWZ,Employment and Opportunity,2011,158,24.83,Eswatini,Sub-Saharan Africa ,1
SWZ,Equality of Opportunity,2011,50,78.54,Eswatini,Sub-Saharan Africa ,1
SWZ,Health and Wellbeing,2011,160,6.85,Eswatini,Sub-Saharan Africa ,1
